# Glaciological.Mass.Balance,,,,,,,,,,,,,,,,,,
# ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.).,,,,,,,,,,,,,,,,,,
# INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS.,,,,,,,,,,,,,,,,,,
"# When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns.",,,,,,,,,,,,,,,,,,
"# WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01",,,,,,,,,,,,,,,,,,
# Note that this file contains only a minimal set of data fields.,,,,,,,,,,,,,,,,,,
# Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf).,,,,,,,,,,,,,,,,,,
# Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch).,,,,,,,,,,,,,,,,,,
PU,NAME,WGMS_ID,LATITUDE,LONGITUDE,GEOREG1,GEOREG2,REFERENCE_YEAR,SURVEY_YEAR,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,ELA,AAR,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS,GLACIER_REGION_CODE
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,1996,1997,NA,NA,-160,2906,NA,Christian Vincent,"CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2005): FoG 1995-2000 (Vol. VIII).,ELA calculated along a longitudinal transect by Chr. Vinvent.,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,1997,1998,NA,NA,-2220,3094,NA,Christian Vincent,"CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2005): FoG 1995-2000 (Vol. VIII).,ELA calculated along a longitudinal transect by Chr. Vinvent.,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,1998,1999,NA,NA,-1040,2946,NA,Christian Vincent,"CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2005): FoG 1995-2000 (Vol. VIII).,ELA calculated along a longitudinal transect by Chr. Vinvent.,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,1999,2000,NA,NA,-1240,2969,NA,Christian Vincent,"CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2005): FoG 1995-2000 (Vol. VIII).,ELA calculated along a longitudinal transect by Chr. Vinvent.,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2000,2001,NA,NA,160,2837,NA,Christian Vincent,"CNRS-INSU, UniV. Grenoble Alpes, France.",,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2001,2002,NA,NA,-1690,3003,NA,Christian Vincent,"CNRS-INSU, UniV. Grenoble Alpes, France.",,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2002,2003,NA,NA,-2950,3300,NA,Christian Vincent,"CNRS-INSU, UniV. Grenoble Alpes, France.",,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2003,2004,NA,NA,-2450,3230,NA,Christian Vincent,"CNRS-INSU, UniV. Grenoble Alpes, France.",,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2004,2005,NA,NA,-2500,3200,NA,"Christian Vincent, Delphine Six","CNRS-INSU, UniV. Grenoble Alpes, France.",,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2005,2006,NA,NA,-1440,,NA,"Christian Vincent, Delphine Six","CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2012): FoG 2005-2010 (Vol. X).,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2006,2007,NA,NA,-2250,,NA,"Christian Vincent, Delphine Six","CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2012): FoG 2005-2010 (Vol. X).,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2007,2008,NA,NA,-1810,,NA,"Christian Vincent, Delphine Six","CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2008,2009,NA,NA,-2650,,NA,"Christian Vincent, Delphine Six","CNRS-INSU, UniV. Grenoble Alpes, France.",,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2009,2010,NA,NA,-1000,,NA,"Christian Vincent, Delphine Six","CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2010,2011,NA,NA,-3020,,NA,"Christian Vincent, Delphine Six","CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2013): GMBB No. 12 (2010-2011).,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2011,2012,NA,NA,-2130,,NA,"Christian Vincent, Delphine Six","CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2015): GGCB No. 1 (2012-2013).,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2012,2013,NA,NA,-956,,NA,"Christian Vincent, Delphine Six","CNRS-INSU, UniV. Grenoble Alpes, France.",WGMS (2015): GGCB No. 1 (2012-2013).,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2013,2014,NA,NA,-1340,,NA,Christian Vincent and Delphine Six,"CNRS, Institut National des Sciences de l'Univers",WGMS (2017): GGCB No. 2 (2014-2015).,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2014,2015,NA,NA,-2980,,NA,,,WGMS (2017): GGCB No. 2 (2014-2015).,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2015,2016,NA,NA,-1140,,NA,"D.Six, C.Vincent","CNRS, Institut National des Sciences de l'Univers",,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2016,2017,NA,NA,-2640,,NA,"D. Six, C. Vincent","CNRS, Institut National des Sciences de l'Univers",,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2017,2018,NA,NA,-2020,,NA,"D. Six, C. Vincent",CNRS-UGA,,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2018,2019,NA,NA,-2880,,NA,"D. Six, C. Vincent",CNRS-UGA,,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2019,2020,NA,NA,-1140,2950,NA,"Delphine SIX, Christian VINCENT","IGE (CNRS, UGA), Grenoble",,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2020,2021,NA,NA,-1390,2950,NA,"Delphine SIX, Christian VINCENT","IGE (CNRS, UGA), Grenoble",,,CEU
FR,SAINT SORLIN,356,45.1604,6.1602,Central Europe,Alps,2021,2022,NA,NA,-3780,,NA,"Delphine SIX, Christian VINCENT",CNRS,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1948,1949,710,-3700,-2990,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1949,1950,1680,-3300,-1620,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1950,1951,2500,-2300,200,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1951,1952,1750,-3370,-1620,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1952,1953,1770,-2410,-640,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1953,1954,1050,-1600,-550,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1954,1955,2200,-1540,660,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1955,1956,1080,-1680,-600,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1956,1957,1380,-1900,-520,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1957,1958,1470,-2140,-670,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1958,1959,1430,-2690,-1260,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1959,1960,1200,-1080,120,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1960,1961,2150,-2540,-390,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1961,1962,1550,-2460,-910,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1962,1963,1450,-1260,190,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1963,1964,890,-2720,-1830,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1964,1965,1030,-1000,30,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1965,1966,2140,-1720,420,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1966,1967,1630,-2040,-410,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1967,1968,1130,-790,340,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1968,1969,1590,-1950,-360,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1969,1970,1820,-2230,-410,,NA,,,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1970,1971,1220,-2320,-1100,>3150.0,0,,,PSFG (1977): FoG 1970-1975 (Vol. III).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1971,1972,1010,-1380,-370,>3150.0,0,,,PSFG (1977): FoG 1970-1975 (Vol. III).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1972,1973,950,-1820,-870,>3150.0,0,,,PSFG (1977): FoG 1970-1975 (Vol. III).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1973,1974,880,-2480,-1600,>3150.0,0,,,PSFG (1977): FoG 1970-1975 (Vol. III).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1974,1975,1320,-1210,110,,100,,,PSFG (1977): FoG 1970-1975 (Vol. III).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1975,1976,330,-2400,-2070,,NA,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1976,1977,2780,-1790,990,,NA,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1977,1978,2070,-1520,550,,NA,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1978,1979,2260,-2370,-110,,NA,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1979,1980,2250,-1930,320,,NA,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1980,1981,1650,-1610,40,,NA,,,WGMS (1988): FoG 1980-1985 (Vol. V).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1981,1982,2030,-2130,-100,,NA,,,WGMS (1988): FoG 1980-1985 (Vol. V).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1982,1983,2850,-2920,-70,,NA,,,WGMS (1988): FoG 1980-1985 (Vol. V).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1983,1984,2230,-2270,-40,,NA,,,WGMS (1988): FoG 1980-1985 (Vol. V).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1984,1985,2070,-3280,-1210,,NA,,,WGMS (1988): FoG 1980-1985 (Vol. V).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1985,1986,1890,-3680,-1790,,NA,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1986,1987,1720,-2640,-920,,NA,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1987,1988,2200,-2890,-690,,NA,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1988,1989,1360,-3950,-2590,,NA,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1989,1990,1580,-3720,-2140,,NA,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1990,1991,1810,-3170,-1360,,NA,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1991,1992,1360,-2670,-1310,,NA,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1992,1993,1750,-2950,-1200,,NA,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1993,1994,2150,-2780,-630,,NA,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1994,1995,2790,-2030,760,,NA,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1995,1996,1550,-1550,0,,NA,F. Valla,CEMAGREF,WGMS (2005): FoG 1995-2000 (Vol. VIII).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1996,1997,1770,-2200,-430,,NA,F. Valla,CEMAGREF,WGMS (2005): FoG 1995-2000 (Vol. VIII).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1997,1998,1470,-3810,-2340,,NA,F. Valla,CEMAGREF,WGMS (2005): FoG 1995-2000 (Vol. VIII).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1998,1999,1620,-2680,-1060,,NA,F. Valla,CEMAGREF,WGMS (2005): FoG 1995-2000 (Vol. VIII).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,1999,2000,2000,-3534,-1534,,NA,F. Valla,CEMAGREF,WGMS (2005): FoG 1995-2000 (Vol. VIII).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2000,2001,2420,-2030,390,,NA,Emmanuel Thibert,CEMAGREF,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2001,2002,1040,-3360,-2320,,NA,Emmanuel Thibert,CEMAGREF,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2002,2003,1850,-5030,-3140,,NA,Emmanuel Thibert,CEMAGREF,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2003,2004,1660,-4480,-2820,,NA,Emmanuel Thibert,CEMAGREF,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2004,2005,1210,-4470,-3260,,NA,Emmanuel Thibert,CEMAGREF,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2005,2006,1820,-4200,-2380,,NA,Emmanuel Thibert,CEMAGREF,WGMS (2012): FoG 2005-2010 (Vol. X).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2006,2007,1240,-3760,-2520,,NA,Emmanuel Thibert,CEMAGREF,WGMS (2012): FoG 2005-2010 (Vol. X).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2007,2008,1700,-4040,-2340,,NA,Emmanuel Thibert,CEMAGREF,WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2008,2009,1130,-5030,-3900,,NA,Emmanuel Thibert,CEMAGREF,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2009,2010,1730,-3260,-1530,,NA,Emmanuel Thibert,CEMAGREF,WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2010,2011,1076,-5229,-4153,,NA,,,WGMS (2013): GMBB No. 12 (2010-2011).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2011,2012,1650,-4340,-2690,,NA,Emmanuel Thibert,IRSTEA,WGMS (2015): GGCB No. 1 (2012-2013).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2012,2013,1980,-3350,-1370,,NA,Emmanuel Thibert,IRSTEA,WGMS (2015): GGCB No. 1 (2012-2013).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2013,2014,1410,-3320,-1910,,NA,Emmanuel Thibert,IRSTEA,WGMS (2017): GGCB No. 2 (2014-2015).,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2014,2015,877,-4297,-3420,>2973.0,0,Emmanuel THIBERT,"ETNA research unit, Irstea, 2 rue de la papeterie, BP76, 38402 Saint Martin d'Hères, France",WGMS (2017): GGCB No. 2 (2014-2015).,no accumulation area,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2015,2016,1720,-3230,-1510,,NA,Emmanuel Thibert,IRSTEA,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2016,2017,1240,-4240,-3001,,NA,Emmanuel Thibert,IRSTEA,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2017,2018,2480,-4440,-1960,>2973.0,0,"E. Thibert, M. Bonnefoy",IRSTEA,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2018,2019,1270,-4410,-3140,,NA,"E. Thibert, M. Bonnefoy, X. Ravanat",INRAE,,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2019,2020,2410,-2510,-100,>2970.0,0,"Emmanuel THIBERT, Mylène BONNEFOY","ETNA-INRAE, Grenoble",,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2020,2021,1700,-1770,-70,,NA,"Emmanuel THIBERT, Mylène BONNEFOY","ETNA-INRAE, Grenoble",,,CEU
FR,SARENNE,357,45.11562,6.12853,Central Europe,Alps,2021,2022,1640,-5900,-4260,,NA,"Emmanuel THIBERT, Mylène BONNEFOY",INRAE,,,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1975,1976,NA,NA,-1036,,NA,Louis Reynaud,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1976,1977,NA,NA,395,,NA,Louis Reynaud,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1977,1978,NA,NA,514,,NA,Louis Reynaud,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1978,1979,NA,NA,-142,,NA,Louis Reynaud,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1979,1980,NA,NA,441,,NA,Louis Reynaud,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1980,1981,NA,NA,-494,,NA,Louis Reynaud,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1981,1982,NA,NA,-169,,NA,Louis Reynaud,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1982,1983,NA,NA,-368,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1983,1984,NA,NA,-90,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1984,1985,NA,NA,387,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1985,1986,NA,NA,-913,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1986,1987,NA,NA,9,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1987,1988,NA,NA,-827,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1988,1989,NA,NA,-701,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1989,1990,NA,NA,-1146,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1990,1991,NA,NA,-1306,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1991,1992,NA,NA,-802,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1992,1993,NA,NA,-225,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1993,1994,NA,NA,-515,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1994,1995,NA,NA,392,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1995,1996,NA,NA,-431,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1996,1997,NA,NA,-531,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1997,1998,NA,NA,-1268,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1998,1999,NA,NA,-240,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,1999,2000,NA,NA,-1234,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2000,2001,NA,NA,324,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2001,2002,NA,NA,-1181,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2002,2003,NA,NA,-1914,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2003,2004,NA,NA,-1163,,NA,Christian Vincent,"CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2004,2005,NA,NA,-1711,,NA,"C. Vincent, D. Six","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2005,2006,NA,NA,-1214,,NA,"C. Vincent, D. Six","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2006,2007,NA,NA,-468,,NA,"C. Vincent, D. Six","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2007,2008,NA,NA,-1171,,NA,"C. Vincent, D. Six","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2008,2009,NA,NA,-2022,,NA,"C. Vincent, D. Six","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2009,2010,NA,NA,-563,,NA,"D. Six, C. Vincent","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2010,2011,NA,NA,-1711,,NA,"D. Six, C. Vincent","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2011,2012,NA,NA,-1475,,NA,"D. Six, C. Vincent","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2012,2013,NA,NA,-544,,NA,"D. Six, C. Vincent","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2013,2014,NA,NA,-691,,NA,"D. Six, C. Vincent","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2014,2015,NA,NA,-2239,,NA,"D. Six, C. Vincent","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
FR,ARGENTIERE,354,45.9535,6.9846,Central Europe,Alps,2015,2016,NA,NA,-567,,NA,"D. Six, C. Vincent","CNRS, Institut National des Sciences de l'Univers",,Reanalysed mass-balances series.,CEU
